fact_id,brand,fact_type,product,client_safe_text,risk_level,freshness_status,valid_from,valid_until,bot_template_required,usage_mode,refresh_before_launch
fact:v3:foton:online_platform_levels_2:ff04b2ccdc,foton,program,online_platform,Фотон: на онлайн-платформе есть уровень обучения: продвинутый.,low,document_verified,,2027-08-31,False,manager_review_required,False
fact:v3:foton:online_platform_levels_3:128fe252ea,foton,program,online_platform,Фотон: на онлайн-платформе есть уровень обучения: олимпиадный.,low,document_verified,,2027-08-31,False,manager_review_required,False
fact:v3:foton:online_platform_offline_group_size:6581fbaeef,foton,program,online_platform,"Фотон: онлайн-платформа, очно — 6-12 человек.",low,document_verified,,2027-08-31,True,manager_review_required,False
fact:v3:foton:online_platform_recording:c7ca137a13,foton,program,online_platform,Фотон: на онлайн-платформе доступны записи занятий.,low,document_verified,,2027-08-31,False,manager_review_required,False
fact:v3:foton:online_platform_recording_client_safe_text:3ef34112f0,foton,program,online_platform,Онлайн-записи занятий сохраняются и доступны для пересмотра.,low,document_verified,,2027-08-31,False,manager_review_required,False
fact:v3:foton:online_platform_trial_fragment_client_safe_text:9817077c84,foton,program,online_platform,По онлайн-формату можем прислать вам фрагмент занятия — посмотреть подачу и уровень; условия просмотра подтвердит менеджер.,low,document_verified,,2027-08-31,False,manager_review_required,False
fact:v3:foton:owner_2026_08_13_foton_summer_schools_2026_enrollment_closed:0ab8badc51,foton,program,summer_schools_2026,Фотон: набор на летние школы 2026 года завершён.,low,document_verified,2026-08-13,2027-05-31,False,answer_source,False
fact:v3:foton:presentation_format_facts_2026_05_21_client_facts_age_goals_client_safe_text:32002e892f,foton,program,presentation_format_facts_2026_05_21,"Цели по возрастам разные: в 3-4 классах — интерес к предмету и логика; в 5-6 — математическая культура, сильные школы и элементы олимпиад; в 7-8 — глубокая проработка и поступление в сильные школы; в 9-11 — подготовка к ОГЭ/ЕГЭ; олимпиадные группы готовят к перечневым олимпиадам.",low,document_verified,,2026-12-31,False,manager_review_required,False
fact:v3:foton:presentation_format_facts_2026_05_21_client_facts_attendance_tracking_client_safe_text:ada99cbf17,foton,program,presentation_format_facts_2026_05_21,"По очным занятиям следят за посещаемостью: если ребёнок пропускает 2 занятия подряд без предупреждения, администратор связывается с родителями.",low,document_verified,,2026-12-31,False,manager_review_required,False
fact:v3:foton:presentation_format_facts_2026_05_21_client_facts_course_rules_safe_client_safe_text:6b1555459e,foton,program,presentation_format_facts_2026_05_21,"На онлайн- и очных занятиях есть правила поведения и цифровой этикет. Это нужно, чтобы детям было комфортно учиться, задавать вопросы и не отвлекаться.",low,document_verified,,2026-12-31,False,manager_review_required,False
fact:v3:foton:presentation_format_facts_2026_05_21_client_facts_knowledge_control_client_safe_text:0186779bbb,foton,program,presentation_format_facts_2026_05_21,"Контроль знаний строится не только на занятиях: есть вступительное и финальное тестирование, контрольные срезы примерно раз в 2-3 месяца, обратная связь от преподавателя в личном кабинете в течение 2 недель. Для 9-11 классов предусмотрены пробные экзамены 2 раза в год, для 3-8 классов — олимпиадные активности.",low,document_verified,,2026-12-31,True,manager_review_required,False
fact:v3:foton:presentation_format_facts_2026_05_21_client_facts_lesson_load_by_age_client_safe_text:ab68324086,foton,program,presentation_format_facts_2026_05_21,В Фотоне нагрузка зависит от класса и формата: для 5-11 классов обычно 1 занятие в неделю по 3 академических часа (очное занятие длится около 2 часов); для младших очных групп и онлайн-групп 3-4 классов — по 2 академических часа.,low,document_verified,,2026-12-31,False,manager_review_required,False
fact:v3:foton:presentation_format_facts_2026_05_21_client_facts_levels_explained_client_safe_text:d4309fdd2f,foton,program,presentation_format_facts_2026_05_21,"В Фотоне есть три уровня подготовки: базовый — закрыть пробелы и уверенно идти по школьной программе; продвинутый — углублённая программа и темы за пределами школы с элементами олимпиад; олимпиадный — подготовка к перечневым олимпиадам и более сложным задачам. Уровень группы можно поменять, если ребёнку будет слишком легко или сложно.",low,document_verified,,2026-12-31,False,manager_review_required,False
